시·도,시·군·구,읍·면·동,구간거리 (km),40FT 컨테이너,20FT 컨테이너
전라남도,함평군,대동면,305,"912,200","811,800"
전라남도,함평군,월야면,292,"882,400","787,300"
전라남도,장성군,남면,270,"835,300","728,500"
전라남도,장성군,삼계면,293,"884,500","789,000"
전라남도,장성군,황룡면,281,"859,400","768,100"
전라남도,신안군,압해읍,319,"941,600","835,700"
경상북도,포항시 남구,구룡포읍,134,"524,200","459,600"
경상북도,포항시 남구,연일읍,125,"501,900","440,600"
경상북도,포항시 남구,오천읍,120,"489,500","430,000"
경상북도,포항시 남구,대송면,119,"487,000","427,900"
경상북도,포항시 남구,동해면,130,"514,300","451,100"
경상북도,포항시 남구,장기면,132,"519,300","455,400"
경상북도,포항시 남구,제철동,122,"494,500","434,200"
경상북도,포항시 북구,흥해읍,141,"541,400","474,100"
경상북도,포항시 북구,청하면,152,"568,100","496,500"
경상북도,포항시 북구,송라면,156,"577,600","504,500"
경상북도,경주시,감포읍,105,"451,300","397,200"
경상북도,경주시,안강읍,115,"476,900","419,100"
경상북도,경주시,건천읍,101,"440,900","388,400"
경상북도,경주시,외동읍,88,"406,700","358,900"
경상북도,경주시,양남면,86,"401,500","354,300"
경상북도,경주시,내남면,84,"396,100","349,600"
경상북도,경주시,강동면,116,"479,400","421,300"
경상북도,경주시,천북면,105,"451,300","397,200"
경상북도,김천시,아포읍,173,"617,700","538,100"
경상북도,김천시,감문면,191,"659,600","573,000"
경상북도,김천시,어모면,192,"661,900","575,000"
경상북도,김천시,대신동,187,"650,400","565,100"
경상북도,안동시,풍산읍,219,"723,100","628,100"
경상북도,안동시,남후면,209,"700,500","608,600"
경상북도,안동시,남선면,220,"725,300","630,000"
경상북도,안동시,녹전면,255,"802,600","701,700"
경상북도,안동시,서구동,223,"732,100","635,900"
경상북도,구미시,선산읍,184,"643,500","559,400"
경상북도,구미시,고아읍,174,"620,100","540,100"
경상북도,구미시,해평면,174,"620,100","540,100"
경상북도,구미시,산동면,167,"603,700","526,500"
경상북도,구미시,신평2동,163,"594,200","518,500"
경상북도,구미시,진미동,164,"596,600","520,500"
경상북도,구미시,양포동,166,"601,400","524,400"
경상북도,영주시,장수면,240,"769,700","668,500"
경상북도,영주시,안정면,252,"796,000","696,400"
경상북도,영주시,봉현면,253,"798,400","698,100"
경상북도,영주시,휴천3동,247,"785,200","682,000"
경상북도,영주시,가흥1동,246,"782,900","680,000"
경상북도,영주시,가흥2동,247,"785,200","682,000"
경상북도,영천시,금호읍,127,"507,100","444,900"
경상북도,영천시,화남면,139,"536,600","469,900"
경상북도,영천시,고경면,134,"524,200","459,600"
경상북도,영천시,북안면,112,"469,200","412,600"
경상북도,영천시,대창면,129,"511,800","449,100"
경상북도,영천시,중앙동,124,"499,600","438,500"
경상북도,영천시,완산동,125,"501,900","440,600"
경상북도,영천시,남부동,120,"489,500","430,000"
경상북도,상주시,함창읍,222,"729,800","633,900"
경상북도,상주시,청리면,210,"702,800","610,700"
경상북도,상주시,은척면,234,"756,400","657,200"
경상북도,상주시,신흥동,210,"702,800","610,700"
경상북도,경산시,하양읍,123,"497,000","436,300"
경상북도,경산시,진량읍,121,"492,000","432,000"
경상북도,경산시,압량읍,114,"474,300","416,900"
경상북도,경산시,와촌면,129,"511,800","449,100"
경상북도,경산시,자인면,115,"476,900","419,100"
경상북도,경산시,남산면,108,"458,800","403,900"
경상북도,경산시,북부동,112,"469,200","412,600"
경상북도,군위군,군위읍,171,"613,100","534,200"
경상북도,의성군,단촌면,201,"682,500","592,900"
경상북도,의성군,가음면,170,"610,700","532,200"
경상북도,청도군,청도읍,87,"404,200","356,600"
경상북도,청도군,풍각면,93,"420,000","370,200"
경상북도,고령군,대가야읍,143,"546,200","478,100"
경상북도,고령군,성산면,133,"521,800","457,400"
경상북도,고령군,다산면,129,"511,800","449,100"
경상북도,고령군,개진면,133,"521,800","457,400"
경상북도,성주군,성주읍,158,"582,300","508,600"
경상북도,성주군,선남면,145,"551,200","482,200"
경상북도,성주군,대가면,155,"575,100","502,600"
경상북도,성주군,초전면,162,"591,900","516,500"
경상북도,성주군,월항면,155,"575,100","502,600"
경상북도,칠곡군,왜관읍,145,"551,200","482,200"
경상북도,칠곡군,북삼읍,162,"591,900","516,500"
경상북도,칠곡군,석적읍,155,"575,100","502,600"
경상북도,칠곡군,지천면,140,"538,800","472,000"
경상북도,칠곡군,가산면,154,"572,800","500,600"
경상북도,칠곡군,약목면,152,"568,100","496,500"
경상북도,봉화군,봉성면,272,"841,700","752,400"
경상북도,봉화군,석포면,314,"931,200","827,100"
경상남도,진주시,정촌면,118,"484,500","425,800"
경상남도,진주시,이반성면,94,"422,600","372,500"
경상남도,진주시,사봉면,99,"435,600","383,800"
경상남도,진주시,지수면,99,"435,600","383,800"
경상남도,진주시,상평동,115,"476,900","419,100"
경상남도,진주시,상대동,115,"476,900","419,100"
경상남도,통영시,도산면,109,"461,500","406,000"
경상남도,통영시,광도면,106,"453,800","399,400"
경상남도,사천시,사천읍,124,"499,600","438,500"
경상남도,사천시,사남면,128,"509,400","446,900"
경상남도,사천시,용현면,132,"519,300","455,400"
경상남도,사천시,축동면,121,"492,000","432,000"
경상남도,사천시,곤양면,135,"526,700","461,600"
경상남도,사천시,서포면,141,"541,400","474,100"
경상남도,김해시,진영읍,50,"301,100","261,500"
경상남도,김해시,주촌면,37,"255,100","223,000"
경상남도,김해시,진례면,46,"287,100","249,200"
경상남도,김해시,한림면,48,"294,100","255,300"
경상남도,김해시,생림면,44,"279,900","243,200"
경상남도,김해시,상동면,37,"255,100","223,000"
경상남도,김해시,대동면,26,"215,800","193,400"
경상남도,김해시,칠산서부동,32,"236,900","209,600"
경상남도,김해시,삼안동,30,"229,600","204,300"
경상남도,김해시,장유3동,38,"258,700","225,500"
경상남도,밀양시,삼랑진읍,52,"307,300","272,600"
경상남도,밀양시,하남읍,61,"333,000","294,900"
경상남도,밀양시,부북면,69,"355,300","314,400"
경상남도,밀양시,산내면,82,"390,700","345,000"
경상남도,밀양시,상남면,63,"338,700","299,700"
경상남도,밀양시,가곡동,64,"341,300","302,200"
경상남도,거제시,일운면,75,"371,800","328,700"
경상남도,거제시,거제면,81,"388,100","342,800"
경상남도,거제시,사등면,80,"385,300","340,400"
경상남도,거제시,연초면,65,"344,200","304,600"
경상남도,거제시,하청면,58,"324,500","287,400"
경상남도,거제시,아주동,69,"355,300","314,400"
경상남도,거제시,옥포1동,67,"349,800","309,600"
경상남도,거제시,고현동,71,"360,900","319,300"
경상남도,거제시,장승포동,74,"369,000","326,300"
경상남도,양산시,물금읍,34,"244,200","215,000"
경상남도,양산시,원동면,48,"294,100","255,300"
경상남도,양산시,상북면,45,"283,300","246,200"
경상남도,양산시,하북면,53,"310,300","275,100"
경상남도,양산시,삼성동,38,"258,700","225,500"
경상남도,양산시,강서동,38,"258,700","225,500"
경상남도,양산시,서창동,44,"279,900","243,200"
경상남도,양산시,소주동,43,"276,400","240,100"
경상남도,양산시,덕계동,38,"258,700","225,500"
경상남도,창원시 의창구,북면,68,"352,500","312,000"
경상남도,창원시 의창구,대산면,55,"316,100","280,100"
경상남도,창원시 의창구,팔룡동,58,"324,500","287,400"
경상남도,창원시 성산구,중앙동,51,"304,500","270,000"
경상남도,창원시 성산구,사파동,49,"297,500","258,400"
경상남도,창원시 성산구,가음정동,50,"301,100","261,500"
경상남도,창원시 성산구,성주동,49,"297,500","258,400"
경상남도,창원시 성산구,웅남동,56,"318,900","282,600"
경상남도,창원시 마산합포구,진북면,76,"374,500","331,100"
경상남도,창원시 마산합포구,진전면,81,"388,100","342,800"
경상남도,창원시 마산회원구,내서읍,71,"360,900","319,300"
경상남도,창원시 진해구,풍호동,46,"287,100","249,200"
경상남도,창원시 진해구,웅천동,40,"265,700","230,900"
경상남도,창원시 진해구,웅동2동,32,"236,900","209,600"
경상남도,의령군,의령읍,97,"430,400","379,300"
경상남도,의령군,가례면,99,"435,600","383,800"
경상남도,의령군,대의면,112,"469,200","412,600"
경상남도,의령군,정곡면,96,"427,900","377,100"
경상남도,함안군,가야읍,84,"396,100","349,600"
경상남도,함안군,칠원읍,78,"380,100","335,700"
경상남도,함안군,군북면,91,"414,700","365,800"
경상남도,함안군,법수면,90,"412,100","363,400"
경상남도,함안군,대산면,86,"401,500","354,300"
경상남도,함안군,칠서면,78,"380,100","335,700"
경상남도,함안군,칠북면,76,"374,500","331,100"
경상남도,창녕군,창녕읍,99,"435,600","383,800"
경상남도,창녕군,고암면,101,"440,900","388,400"
경상남도,창녕군,대합면,108,"458,800","403,900"
경상남도,창녕군,유어면,105,"451,300","397,200"
경상남도,창녕군,계성면,92,"417,400","368,000"
경상남도,창녕군,영산면,86,"401,500","354,300"
경상남도,고성군,고성읍,100,"438,200","386,000"
경상남도,고성군,개천면,102,"443,500","390,500"
경상남도,고성군,동해면,92,"417,400","368,000"
경상남도,산청군,금서면,160,"587,100","512,600"
경상남도,거창군,거창읍,179,"631,800","549,700"
경상남도,거창군,웅양면,194,"666,500","579,100"
경상남도,거창군,남상면,181,"636,500","553,500"
경상남도,합천군,가야면,159,"584,800","510,500"
경상남도,합천군,율곡면,130,"514,300","451,100"
세종특별자치시,세종시,조치원읍,294,"886,600","790,800"
세종특별자치시,세종시,연기면,297,"893,000","795,800"
세종특별자치시,세종시,연동면,292,"882,400","787,300"
세종특별자치시,세종시,부강면,287,"871,800","778,600"
세종특별자치시,세종시,장군면,297,"893,000","795,800"
세종특별자치시,세종시,전의면,317,"937,500","832,300"
세종특별자치시,세종시,소정면,320,"943,600","837,500"
